"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_RR","142","1999-05-01","150.7","4","9",
"OBS_DEU_P1M_RR","142","1999-06-01","116.3","4","9",
"OBS_DEU_P1M_RR","142","1999-07-01","93.3","4","9",
"OBS_DEU_P1M_RR","142","1999-08-01","50","4","9",
"OBS_DEU_P1M_RR","142","1999-09-01","51.3","4","9",
"OBS_DEU_P1M_RR","142","1999-10-01","39.7","4","9",
"OBS_DEU_P1M_RR","142","1999-11-01","79","4","9",
"OBS_DEU_P1M_RR","142","1999-12-01","94.9","4","9",
"OBS_DEU_P1M_RR","142","2000-01-01","54.2","4","9",
"OBS_DEU_P1M_RR","142","2000-02-01","71.8","4","9",
"OBS_DEU_P1M_RR","142","2000-03-01","112.6","4","9",
"OBS_DEU_P1M_RR","142","2000-04-01","29.7","4","9",
"OBS_DEU_P1M_RR","142","2000-05-01","122.2","4","9",
"OBS_DEU_P1M_RR","142","2000-06-01","45","4","9",
"OBS_DEU_P1M_RR","142","2000-07-01","164.2","4","9",
"OBS_DEU_P1M_RR","142","2000-08-01","91.4","4","9",
"OBS_DEU_P1M_RR","142","2000-09-01","132.7","4","9",
"OBS_DEU_P1M_RR","142","2000-10-01","82.7","4","9",
"OBS_DEU_P1M_RR","142","2000-11-01","36.2","4","9",
"OBS_DEU_P1M_RR","142","2000-12-01","42.7","4","9",
"OBS_DEU_P1M_RR","142","2001-01-01","74.1","4","9",
"OBS_DEU_P1M_RR","142","2001-02-01","58.8","4","9",
"OBS_DEU_P1M_RR","142","2001-03-01","166.7","4","9",
"OBS_DEU_P1M_RR","142","2001-04-01","64.2","4","9",
"OBS_DEU_P1M_RR","142","2001-05-01","55.6","4","9",
"OBS_DEU_P1M_RR","142","2001-06-01","112.5","4","9",
"OBS_DEU_P1M_RR","142","2001-07-01","54.2","4","9",
"OBS_DEU_P1M_RR","142","2001-08-01","96.5","4","9",
"OBS_DEU_P1M_RR","142","2001-09-01","118.2","4","9",
"OBS_DEU_P1M_RR","142","2001-10-01","47.5","4","9",
"OBS_DEU_P1M_RR","142","2001-11-01","101.9","4","9",
"OBS_DEU_P1M_RR","142","2001-12-01","87.3","4","9",
"OBS_DEU_P1M_RR","142","2002-01-01","11.1","4","9",
"OBS_DEU_P1M_RR","142","2002-02-01","56.8","4","9",
"OBS_DEU_P1M_RR","142","2002-03-01","107.6","4","9",
"OBS_DEU_P1M_RR","142","2002-04-01","26.2","4","9",
"OBS_DEU_P1M_RR","142","2002-05-01","122.9","4","9",
"OBS_DEU_P1M_RR","142","2002-06-01","65.2","4","9",
"OBS_DEU_P1M_RR","142","2002-07-01","109.2","4","9",
"OBS_DEU_P1M_RR","142","2002-08-01","136","4","9",
"OBS_DEU_P1M_RR","142","2002-09-01","102.2","4","9",
"OBS_DEU_P1M_RR","142","2002-10-01","102.1","4","9",
"OBS_DEU_P1M_RR","142","2002-11-01","132","4","9",
"OBS_DEU_P1M_RR","142","2002-12-01","85.2","4","9",
"OBS_DEU_P1M_RR","142","2003-01-01","71.2","4","9",
"OBS_DEU_P1M_RR","142","2003-02-01","30.6","4","9",
"OBS_DEU_P1M_RR","142","2003-03-01","15.4","4","9",
"OBS_DEU_P1M_RR","142","2003-04-01","26","4","9",
"OBS_DEU_P1M_RR","142","2003-05-01","74.6","4","9",
"OBS_DEU_P1M_RR","142","2003-06-01","66.4","4","9",
"OBS_DEU_P1M_RR","142","2003-07-01","96.1","4","9",
"OBS_DEU_P1M_RR","142","2003-08-01","24.8","4","9",
"OBS_DEU_P1M_RR","142","2003-09-01","36.9","4","9",
"OBS_DEU_P1M_RR","142","2003-10-01","108.5","4","9",
"OBS_DEU_P1M_RR","142","2003-11-01","50.7","4","9",
"OBS_DEU_P1M_RR","142","2003-12-01","41.9","4","9",
"OBS_DEU_P1M_RR","142","2004-01-01","159.8","4","9",
"OBS_DEU_P1M_RR","142","2004-02-01","39.6","4","9",
"OBS_DEU_P1M_RR","142","2004-03-01","49.9","4","9",
"OBS_DEU_P1M_RR","142","2004-04-01","62.5","4","9",
"OBS_DEU_P1M_RR","142","2004-05-01","57.9","4","9",
"OBS_DEU_P1M_RR","142","2004-06-01","92.9","4","9",
"OBS_DEU_P1M_RR","142","2004-07-01","114.4","4","9",
"OBS_DEU_P1M_RR","142","2004-08-01","77","4","9",
"OBS_DEU_P1M_RR","142","2004-09-01","50.2","4","9",
"OBS_DEU_P1M_RR","142","2004-10-01","69.2","4","9",
"OBS_DEU_P1M_RR","142","2004-11-01","40.7","4","9",
"OBS_DEU_P1M_RR","142","2004-12-01","36.9","4","9",
"OBS_DEU_P1M_RR","142","2005-01-01","73.3","4","9",
"OBS_DEU_P1M_RR","142","2005-02-01","84.5","4","9",
"OBS_DEU_P1M_RR","142","2005-03-01","43.9","4","9",
"OBS_DEU_P1M_RR","142","2005-04-01","101.7","4","9",
"OBS_DEU_P1M_RR","142","2005-05-01","98.8","4","9",
"OBS_DEU_P1M_RR","142","2005-06-01","82.9","4","9",
"OBS_DEU_P1M_RR","142","2005-07-01","159.2","4","9",
"OBS_DEU_P1M_RR","142","2005-08-01","162.9","4","9",
"OBS_DEU_P1M_RR","142","2005-09-01","43.7","4","9",
"OBS_DEU_P1M_RR","142","2005-10-01","43","4","9",
"OBS_DEU_P1M_RR","142","2005-11-01","46.5","4","9",
"OBS_DEU_P1M_RR","142","2005-12-01","43.6","4","9",
"OBS_DEU_P1M_RR","142","2006-01-01","22","4","9",
"OBS_DEU_P1M_RR","142","2006-02-01","35.1","4","9",
"OBS_DEU_P1M_RR","142","2006-03-01","110.6","4","9",
"OBS_DEU_P1M_RR","142","2006-04-01","90.5","4","9",
"OBS_DEU_P1M_RR","142","2006-05-01","90.6","4","9",
"OBS_DEU_P1M_RR","142","2006-06-01","74.1","4","9",
"OBS_DEU_P1M_RR","142","2006-07-01","36.8","4","9",
"OBS_DEU_P1M_RR","142","2006-08-01","126.1","4","9",
"OBS_DEU_P1M_RR","142","2006-09-01","18.8","4","9",
"OBS_DEU_P1M_RR","142","2006-10-01","29.6","4","9",
"OBS_DEU_P1M_RR","142","2006-11-01","35.4","4","9",
"OBS_DEU_P1M_RR","142","2006-12-01","38","4","9",
"OBS_DEU_P1M_RR","142","2007-01-01","47.3","4","9",
"OBS_DEU_P1M_RR","142","2007-02-01","67.9","4","9",
"OBS_DEU_P1M_RR","142","2007-03-01","37.4","4","9",
"OBS_DEU_P1M_RR","142","2007-04-01","7.7","4","9",
"OBS_DEU_P1M_RR","142","2007-05-01","145.2","4","9",
"OBS_DEU_P1M_RR","142","2007-06-01","104.2","4","9",
"OBS_DEU_P1M_RR","142","2007-07-01","136.3","4","9",
"OBS_DEU_P1M_RR","142","2007-08-01","92.3","4","9",
"OBS_DEU_P1M_RR","142","2007-09-01","88.3","4","9",
"OBS_DEU_P1M_RR","142","2007-10-01","20.5","4","9",
"OBS_DEU_P1M_RR","142","2007-11-01","82.6","4","9",
"OBS_DEU_P1M_RR","142","2007-12-01","50.2","4","9",
"OBS_DEU_P1M_RR","142","2008-01-01","50.4","4","9",
"OBS_DEU_P1M_RR","142","2008-02-01","23.3","4","9",
"OBS_DEU_P1M_RR","142","2008-03-01","67.4","4","9",
"OBS_DEU_P1M_RR","142","2008-04-01","101","4","9",
"OBS_DEU_P1M_RR","142","2008-05-01","76.1","4","9",
"OBS_DEU_P1M_RR","142","2008-06-01","156.4","4","9",
"OBS_DEU_P1M_RR","142","2008-07-01","120.8","4","9",
"OBS_DEU_P1M_RR","142","2008-08-01","87.5","4","9",
"OBS_DEU_P1M_RR","142","2008-09-01","50.2","4","9",
"OBS_DEU_P1M_RR","142","2008-10-01","40.5","4","9",
"OBS_DEU_P1M_RR","142","2008-11-01","36","4","9",
"OBS_DEU_P1M_RR","142","2008-12-01","36.2","4","9",
"OBS_DEU_P1M_RR","142","2009-01-01","23.1","4","9",
"OBS_DEU_P1M_RR","142","2009-02-01","37.3","4","9",
"OBS_DEU_P1M_RR","142","2009-03-01","72.3","4","9",
"OBS_DEU_P1M_RR","142","2009-04-01","16","4","9",
"OBS_DEU_P1M_RR","142","2009-05-01","112.3","4","9",
"OBS_DEU_P1M_RR","142","2009-06-01","128.3","4","9",
"OBS_DEU_P1M_RR","142","2009-07-01","134.1","4","9",
"OBS_DEU_P1M_RR","142","2009-08-01","63.4","4","9",
"OBS_DEU_P1M_RR","142","2009-09-01","36.1","4","9",
"OBS_DEU_P1M_RR","142","2009-10-01","55.8","4","9",
"OBS_DEU_P1M_RR","142","2009-11-01","45.4","4","9",
"OBS_DEU_P1M_RR","142","2009-12-01","80.3","4","9",
"OBS_DEU_P1M_RR","142","2010-01-01","38.1","4","9",
"OBS_DEU_P1M_RR","142","2010-02-01","40.6","4","9",
"OBS_DEU_P1M_RR","142","2010-03-01","37.3","4","9",
"OBS_DEU_P1M_RR","142","2010-04-01","21","4","9",
"OBS_DEU_P1M_RR","142","2010-05-01","130.6","4","9",
"OBS_DEU_P1M_RR","142","2010-06-01","124.4","4","9",
"OBS_DEU_P1M_RR","142","2010-07-01","111.7","4","9",
"OBS_DEU_P1M_RR","142","2010-08-01","134.6","4","9",
"OBS_DEU_P1M_RR","142","2010-09-01","55.6","4","9",
"OBS_DEU_P1M_RR","142","2010-10-01","27.9","4","9",
"OBS_DEU_P1M_RR","142","2010-11-01","61.5","4","9",
"OBS_DEU_P1M_RR","142","2010-12-01","118.5","4","9",
"OBS_DEU_P1M_RR","142","2011-01-01","53.4","4","9",
"OBS_DEU_P1M_RR","142","2011-02-01","13.2","4","9",
"OBS_DEU_P1M_RR","142","2011-03-01","50.3","4","9",
"OBS_DEU_P1M_RR","142","2011-04-01","22.3","4","9",
"OBS_DEU_P1M_RR","142","2011-05-01","64","4","9",
"OBS_DEU_P1M_RR","142","2011-06-01","90.3","4","9",
"OBS_DEU_P1M_RR","142","2011-07-01","112.3","4","9",
"OBS_DEU_P1M_RR","142","2011-08-01","53.3","4","9",
"OBS_DEU_P1M_RR","142","2011-09-01","69.8","4","9",
"OBS_DEU_P1M_RR","142","2011-10-01","43.2","4","9",
"OBS_DEU_P1M_RR","142","2011-11-01","1.4","4","9",
"OBS_DEU_P1M_RR","142","2011-12-01","90.8","4","9",
"OBS_DEU_P1M_RR","142","2012-01-01","94.1","4","9",
"OBS_DEU_P1M_RR","142","2012-02-01","17.4","4","9",
"OBS_DEU_P1M_RR","142","2012-03-01","16","4","9",
"OBS_DEU_P1M_RR","142","2012-04-01","60.4","4","9",
"OBS_DEU_P1M_RR","142","2012-05-01","72.4","4","9",
"OBS_DEU_P1M_RR","142","2012-06-01","136.3","4","9",
"OBS_DEU_P1M_RR","142","2012-07-01","76.3","4","9",
"OBS_DEU_P1M_RR","142","2012-08-01","120","4","9",
"OBS_DEU_P1M_RR","142","2012-09-01","43.2","4","9",
"OBS_DEU_P1M_RR","142","2012-10-01","46.2","4","9",
"OBS_DEU_P1M_RR","142","2012-11-01","75.9","4","9",
"OBS_DEU_P1M_RR","142","2012-12-01","83.1","4","9",
"OBS_DEU_P1M_RR","142","2013-01-01","61.8","4","9",
"OBS_DEU_P1M_RR","142","2013-02-01","69.5","4","9",
"OBS_DEU_P1M_RR","142","2013-03-01","33.6","4","9",
"OBS_DEU_P1M_RR","142","2013-04-01","60.4","4","9",
"OBS_DEU_P1M_RR","142","2013-05-01","134.3","4","9",
"OBS_DEU_P1M_RR","142","2013-06-01","127.5","4","9",
"OBS_DEU_P1M_RR","142","2013-07-01","19.2","4","9",
"OBS_DEU_P1M_RR","142","2013-08-01","105","4","9",
"OBS_DEU_P1M_RR","142","2013-09-01","89.6","4","9",
"OBS_DEU_P1M_RR","142","2013-10-01","67.7","4","9",
"OBS_DEU_P1M_RR","142","2013-11-01","60.6","4","9",
"OBS_DEU_P1M_RR","142","2013-12-01","11.8","4","9",
"OBS_DEU_P1M_RR","142","2014-01-01","61.7","4","9",
"OBS_DEU_P1M_RR","142","2014-02-01","11.1","4","9",
"OBS_DEU_P1M_RR","142","2014-03-01","30.2","4","9",
"OBS_DEU_P1M_RR","142","2014-04-01","27.6","4","9",
"OBS_DEU_P1M_RR","142","2014-05-01","84","4","9",
"OBS_DEU_P1M_RR","142","2014-06-01","58.2","4","9",
"OBS_DEU_P1M_RR","142","2014-07-01","175","4","9",
"OBS_DEU_P1M_RR","142","2014-08-01","116.2","4","9",
"OBS_DEU_P1M_RR","142","2014-09-01","58.2","4","9",
"OBS_DEU_P1M_RR","142","2014-10-01","89.4","4","9",
"OBS_DEU_P1M_RR","142","2014-11-01","39.2","4","9",
"OBS_DEU_P1M_RR","142","2014-12-01","60.4","4","9",
"OBS_DEU_P1M_RR","142","2015-01-01","87","4","9",
"OBS_DEU_P1M_RR","142","2015-02-01","16.4","4","9",
"OBS_DEU_P1M_RR","142","2015-03-01","41.1","4","9",
"OBS_DEU_P1M_RR","142","2015-04-01","58.8","4","9",
"OBS_DEU_P1M_RR","142","2015-06-01","91.4","4","9",
"OBS_DEU_P1M_RR","142","2015-07-01","26","4","9",
"OBS_DEU_P1M_RR","142","2015-08-01","40.5","4","9",
"OBS_DEU_P1M_RR","142","2015-09-01","41.6","4","9",
"OBS_DEU_P1M_RR","142","2015-10-01","51.5","4","9",
"OBS_DEU_P1M_RR","142","2015-11-01","80.7","4","9",
"OBS_DEU_P1M_RR","142","2015-12-01","18.9","4","9",
"OBS_DEU_P1M_RR","142","2016-01-01","90.8","4","9",
"OBS_DEU_P1M_RR","142","2016-02-01","56.7","4","9",
"OBS_DEU_P1M_RR","142","2016-03-01","41","4","9",
"OBS_DEU_P1M_RR","142","2016-04-01","56.7","4","9",
"OBS_DEU_P1M_RR","142","2016-05-01","100.8","4","9",
"OBS_DEU_P1M_RR","142","2016-06-01","98.8","4","9",
"OBS_DEU_P1M_RR","142","2016-07-01","65.1","4","9",
"OBS_DEU_P1M_RR","142","2016-08-01","70.4","4","9",
"OBS_DEU_P1M_RR","142","2016-09-01","77.4","4","9",
"OBS_DEU_P1M_RR","142","2016-10-01","39.3","4","9",
"OBS_DEU_P1M_RR","142","2016-11-01","79.9","4","9",
"OBS_DEU_P1M_RR","142","2016-12-01","4.6","4","9",
"OBS_DEU_P1M_RR","142","2017-01-01","38.8","4","9",
"OBS_DEU_P1M_RR","142","2017-02-01","31.8","4","9",
"OBS_DEU_P1M_RR","142","2017-03-01","42.3","4","9",
"OBS_DEU_P1M_RR","142","2017-04-01","93.6","4","9",
"OBS_DEU_P1M_RR","142","2017-05-01","70","4","9",
"OBS_DEU_P1M_RR","142","2017-06-01","59.7","4","9",
"OBS_DEU_P1M_RR","142","2017-07-01","123","4","9",
"OBS_DEU_P1M_RR","142","2017-08-01","146.1","4","9",
"OBS_DEU_P1M_RR","142","2017-09-01","68.6","4","9",
"OBS_DEU_P1M_RR","142","2017-10-01","46.3","4","9",
"OBS_DEU_P1M_RR","142","2017-11-01","53.5","4","9",
"OBS_DEU_P1M_RR","142","2017-12-01","67.4","4","9",
"OBS_DEU_P1M_RR","142","2018-01-01","101.2","4","9",
"OBS_DEU_P1M_RR","142","2018-02-01","39.6","4","9",
"OBS_DEU_P1M_RR","142","2018-03-01","28.8","4","9",
"OBS_DEU_P1M_RR","142","2018-04-01","12.9","4","9",
"OBS_DEU_P1M_RR","142","2018-05-01","97.3","4","9",
"OBS_DEU_P1M_RR","142","2018-06-01","72.6","4","9",
"OBS_DEU_P1M_RR","142","2018-07-01","122.3","4","9",
"OBS_DEU_P1M_RR","142","2018-09-01","56.7","4","9",
"OBS_DEU_P1M_RR","142","2018-10-01","39.2","4","9",
"OBS_DEU_P1M_RR","142","2018-11-01","24.2","4","9",
"OBS_DEU_P1M_RR","142","2018-12-01","89.7","4","9",
"OBS_DEU_P1M_RR","142","2019-01-01","83.1","4","9",
"OBS_DEU_P1M_RR","142","2019-02-01","29","4","9",
"OBS_DEU_P1M_RR","142","2019-03-01","49.5","4","9",
"OBS_DEU_P1M_RR","142","2019-04-01","12","4","9",
"OBS_DEU_P1M_RR","142","2019-05-01","170.4","4","9",
"OBS_DEU_P1M_RR","142","2019-06-01","58","4","9",
"OBS_DEU_P1M_RR","142","2019-07-01","79.7","4","9",
"OBS_DEU_P1M_RR","142","2019-08-01","95.8","4","9",
"OBS_DEU_P1M_RR","142","2019-09-01","39.4","4","9",
"OBS_DEU_P1M_RR","142","2019-10-01","55.5","4","9",
"OBS_DEU_P1M_RR","142","2019-11-01","43.5","4","9",
"OBS_DEU_P1M_RR","142","2019-12-01","44.3","4","9",
"OBS_DEU_P1M_RR","142","2020-01-01","19.3","4","9",
"OBS_DEU_P1M_RR","142","2020-02-01","102.5","4","9",
"OBS_DEU_P1M_RR","142","2020-03-01","55.4","4","9",
"OBS_DEU_P1M_RR","142","2020-04-01","20.8","4","7",
"OBS_DEU_P1M_RR","142","2020-05-01","34.2","4","7",
"OBS_DEU_P1M_RR","142","2020-06-01","168","4","7",
"OBS_DEU_P1M_RR","142","2020-07-01","62.4","4","7",
"OBS_DEU_P1M_RR","142","2020-08-01","150.9","4","7",
"OBS_DEU_P1M_RR","142","2020-09-01","45.3","4","7",
"OBS_DEU_P1M_RR","142","2020-10-01","78.9","4","7",
"OBS_DEU_P1M_RR","142","2020-11-01","16.3","4","7",
"OBS_DEU_P1M_RR","142","2020-12-01","55.5","4","7",
"OBS_DEU_P1M_RR","142","2021-01-01","53.4","4","7",
"OBS_DEU_P1M_RR","142","2021-02-01","49.7","4","7",
"OBS_DEU_P1M_RR","142","2021-03-01","36.8","4","7",
"OBS_DEU_P1M_RR","142","2021-04-01","18.2","4","7",
"OBS_DEU_P1M_RR","142","2021-05-01","157.4","4","7",
"OBS_DEU_P1M_RR","142","2021-06-01","126","4","7",
"OBS_DEU_P1M_RR","142","2021-07-01","124.8","4","7",
"OBS_DEU_P1M_RR","142","2021-08-01","118.3","4","7",
"OBS_DEU_P1M_RR","142","2021-09-01","32.2","4","1",
"OBS_DEU_P1M_RR","142","2021-10-01","21.3","4","1",
"OBS_DEU_P1M_RR","142","2021-11-01","33.2","4","1",
